,Unnamed: 0,0,1,2,3
21,21,22,address,에게,"['에게', '향하게', '하다', '의', '뜻에서', '에게', '말을', '걸다', '연설', '에', '게', '주소', '성명을', '쓰다', '주소', '성명', '주소', '청중을', '향한', '공식적인', '인사말', '연설', '강연', '조사', '감사', '연설을', '하다', '수신인', '주소', '편지나', '소포의', '겉봉', '주소', '번지', '어드레스', '기억', '장치', '안에', '특정', '정보가', '있는', '위치', '또는', '그것의', '번호', '주소가', '어디죠', '주소', '성명', '영업소', '자택', '번지', '특히', '말하는', '태도', '사람을', '대하는', '품', '응대', '태도', '사람', '응대에', '능한', '사람', '사무', '능력', '좋은', '솜씨', '청원', '영', '칙어', '에', '대한', '봉답문', '미', '대통령의', '교서', '상주문', '구혼', '구애', '골프', '타구', '자세', '구두', '서면에서의', '호칭', '법', '경칭', '직함', '주소', '불명의', '개회', '폐회', '사', '여자', '에게', '구애', '구혼', '하다', '솜씨있게', '에게', '말을', '걸다', '연설', '설교', '하다', '청중에게', '연설', '강연', '설교', '하다', '을', '이라고', '부르다', '정식', '호칭이나', '올바른', '경칭을', '써서', '을', '이라고', '부르다', '시장은', '어떻게', '어떠한', '경칭으로', '불러야', '합니까', '을', '장군', '으로', '호칭하다', '항의', '등을', '제기하다', '제출하다', '신청', '청원', '건의', '하다', '에게', '항의를', '제기하다', '통치자에게', '자비를', '탄원하다', '목적어가', '후치된', '것', '미', '대통령이', '의회에', '교서를', '보내다', '편지', '소포', '등의', '겉봉에', '주소', '성명', '을', '쓰다', '편지', '소포', '등을', '앞으로', '하다', '앞으로', '편지를', '하다', '정보를', '어드레스를', '지정하여', '전송', '하다', '로', '일', '등에', '본격적으로', '착수하다', '문제', '등을', '다루다', '처리하다', '골프', '타구', '자세를', '취하다', '공을', '향해', '칠', '자세를', '취하다']"
22,22,23,admire,감탄하다,"['감탄하다', '탄복', '찬탄', '하다', '여성', '등을', '숭배하다', '동경하다', '사모하다', '반어적', '그의', '뻔뻔스러움에', '감탄', '안할', '수', '없다', '탄복하며', '황홀하게', '바라보다', '인사말로', '칭찬하다', '의', '개를', '칭찬하다', '미', '기꺼이', '하다', '하고', '싶어하다', '그녀는', '거기에', '꼭', '가고', '싶어할', '것이다']"
23,23,24,admit,으로,"['으로', '보내다', '의', '뜻에서', '장소가', '들이다', '수용하다', '허락하다', '인정하다', '허락하다', '변명', '증거', '등을', '인정하다', '이것이', '사실임을', '인정한다', '하지만', '그는', '그', '고소가', '사실', '무근임을', '인정하고', '있다', '그녀는', '고용주에게', '자기가', '실수를', '한', '것을', '인정했다', '그는', '자기가', '그것을', '했음을', '인정하고', '있다', '는', '직접', '목적어구로', '를', '취하지', '않음', '사람', '사물이', '사람', '사물을', '들이다', '넣다', '입장', '입학', '입회', '을', '허락하다', '이', '표로', '두', '사람이', '입장할', '수', '있다', '미', '학생을', '학년에', '편입시키다', '변호사의', '자격을', '얻다', '장소가', '사람을', '들이다', '수용하다', '사물', '이름을', '주어로', '하여', '보통은', '부정문으로', '사실', '등이', '의', '여지가', '있다', '을', '허락하다', '논의의', '여지가', '있다', '이것은', '의심할', '여지가', '없다', '에', '들어갈', '접근할', '수단이', '되다', '에', '이르다', '통하다', '이', '표로', '홀에', '들어갈', '수', '있다', '을', '인정하다', '고백하다', '이라는', '점은', '일단', '인정하지만', '이기는', '하나']"
24,24,25,adopt,자기,"['자기', '에게', '고르', '다', '의', '뜻에서', '사상', '이론', '방법', '의견', '정책', '등을', '채용', '채택', '하다', '고르다', '자기의', '것으로서', '받아들이다', '외국어', '등을', '차용하다', '외래어', '독일어에서', '단어를', '차용하다', '양자', '양녀', '로', '삼다', '양자', '양녀', '로', '받아들이다', '아이를', '상속자로서', '양자', '삼다', '을', '가족의', '일원으로', '삼다', '의회', '등에서', '의안', '보고', '등을', '채택하다', '승인하다', '영', '정당이', '후보자를', '지명하다', '공인하다', '와는', '다른', '말']"
25,25,26,advance,전부터,"['전부터', '의', '뜻에서', '기본적으로는', '앞으로', '나아가다', '에서', '위로', '나아가다', '가', '되었음', '나아가게', '하다', '전진시키다', '진격시키다', '진보시키다', '시침을', '앞으로', '돌리다', '승진시키다', '그는', '중위에서', '대위로', '승진했다', '일을', '진척시키다', '촉진하다', '값을', '올리다', '시간', '기일을', '앞당기다', '돈을', '선불하다', '가불하다', '빌려', '주다', '약조금을', '치르다', '급료를', '가불해주다', '에게', '돈을', '선불하다', '계약금을', '치르다', '의견', '요구', '제의', '등을', '제출하다', '내다', '신학설', '등을', '창도하다', '나아가다', '전진하다', '시간이', '경과하다', '밤', '계절이', '깊어가다', '나이를', '먹다', '밤이', '깊어짐에', '따라', '적을', '향해', '진격하다', '나이를', '먹다', '지식', '연구', '출세', '등이', '진보', '향상', '숙달', '하다', '출세하다', '지식이', '향상하다', '연구가', '진척되다', '출세하다', '승진하다', '대령으로', '승진하다', '승진하다', '값이', '오르다', '미', '입후보자', '유세의', '사전', '준비를', '하다', '보통', '전진', '진군', '때의', '진행', '진보', '향상', '진척', '증진', '과학의', '진보', '보통', '승급', '승진', '출세', '가격', '인상', '등귀', '양의', '증대', '선불', '선금', '가불금', '대출금', '보통', '남에게의', '빌붙음', '접근', '여자에게의', '구애', '접근', '화해', '교제', '등의', '제의', '신청', '미', '예매권', '매상고', '앞서서', '미리', '선금으로', '입체하여', '에', '앞서서', '보다', '나아가서', '진보하여', '의', '접근을', '기꺼이', '받아들이다', '물리치다', '에게', '제의하다', '환심을', '사려들다', '여자', '에게', '접근하다', '구애하다', '값이', '오르고', '있는', '전진의', '선발의', '선발대', '앞서의', '사전의', '예고', '사전', '통고', '예매', '예매권', '견본쇄', '내용', '견본', '영', '호텔', '극장', '등의', '예약', '선금의', '선불의', '선불금', '선금']"
26,26,27,advantage,이전의,"['이전의', '상태', '우위', '의', '뜻에서', '유리', '우월', '이로운', '형편', '편의', '이익', '유리한', '점', '강점', '이점', '가문', '재산', '건강의', '여러', '이점', '미모', '을', '능가하다', '보다', '우월하다', '이라는', '장점이', '있다', '보다', '유리하다', '저를', '알아', '보시는', '것', '같은데', '저는', '몰라뵙겠는데요', '가까이', '하려는', '상대를', '거절하는', '말', '에게', '크게', '유리한', '조금도', '이롭지', '않은', '좋은', '기회', '사실', '을', '이용하다', '무지', '등', '을', '틈타다', '역이용하다', '속이다', '여자', '를', '유혹하다', '의', '허를', '찌르다', '유리하게', '한결', '낫게', '보이다', '들리다', '등', '보다', '효과적으로', '에게', '유리하게', '에게', '유리하도록', '을', '이용하다', '유리하게', '하다', '유리하게', '유효하게', '이롭게', '하다', '에', '이익이', '되다', '촉진하다']"
27,27,28,adventure,지금부터,"['지금부터', '일', '어나려', '하는', '것', '의', '뜻에서', '모험', '모험심', '모험심', '모험', '소설', '종종', '모험', '담', '로빈슨', '크루소', '표류기', '우연히', '일어난', '희한한', '사건', '진기한', '경험', '기묘한', '사건', '굉장한', '사건이군', '투기', '위험에', '빠뜨리다', '목숨을', '걸다', '위험을', '무릅쓰다', '사업에', '목숨을', '걸다', '감행하다', '감히', '말하다', '감히', '의견을', '진술하다', '이', '뜻으로는', '보통', '가', '쓰임', '라고는', '하지만', '라고는', '하지', '않음', '위험을', '무릅쓰다', '쪽이', '일반적임', '일을', '대담하게', '시도하다', '착수하다', '위험한', '장소에', '발을', '들여놓다']"
28,28,29,advice,충고,"['충고', '조언', '권고', '의사의', '진찰', '진단', '변호사의', '감정', '의사의', '진찰을', '받다', '통지', '보통', '외교', '정치상의', '보고', '거래상의', '보고', '통지', '서', '송금', '통지', '발송', '통지', '안내장', '통지', '전표', '통지한', '바와', '같이', '충고에', '따라', '거역하고', '행동하다', '의', '조언을', '구하다', '의', '권고에', '따르다', '에게', '한마디', '충고를', '하다', '의', '충고를', '받아들이다']"
29,29,30,affair,하다,"['하다', '하기', '의', '뜻에서', '업무', '막연한', '일', '사건', '의', '뜻이', '되었음', '일', '사건', '중대', '사건', '일거리', '보통', '직무', '사무', '일상의', '업무', '할일', '용무', '보통', '개인적인', '문제', '관심사', '집안일', '가사', '사무', '공무', '남의', '자기와', '관계', '없는', '일', '네', '할', '일이나', '해라', '나랏일', '국사', '보통', '형용사와', '함께', '막연한', '일', '사정', '것', '물건', '힘드는', '일', '처리하기', '어려운', '문제', '이', '새', '의자는', '형편없이', '만들어졌다', '상황', '정세', '전투', '사변', '일시적인', '불순한', '연애', '사건', '정사', '와', '관계', '정사', '를', '가지다', '종종', '고유명사와', '함께', '사건', '추문', '스캔들', '워터게이트', '사건', '곤경', '결투', '사무가', '실무가', '그것은', '네가', '내가', '알', '바', '아니다', '사태', '형세', '업무를', '결말짓다', '점포를', '걷어', '치우다']"
30,30,31,affect,에,"['에', '작용하다', '의', '뜻에', '서', '에', '영향을', '미치다', '작용하다', '악영향을', '미치다', '더위를', '먹다', '걱정은', '건강에', '해롭다', '병이', '사람', '신체의', '부분을', '침범하다', '암이', '그의', '위를', '침범했다', '감동시키다', '에게', '감명을', '주다', '그', '연기는', '내게', '깊은', '감동을', '주었다', '우리는', '그', '비참한', '광경에', '큰', '충격을', '받았다', '측은한', '마음이', '들다', '정서', '감정', '을', '목표로', '노력하다', '의', '뜻에서', '체하다', '가장하다', '인', '양', '꾸미다', '시인의', '티를', '내다', '모르는', '체하다', '충실을', '가장하다', '그는', '나를', '보고도', '못', '본', '체했다', '즐겨', '사용하다', '물건이', '어떤', '형태를', '취하는', '경향이', '있다']"
31,31,32,afford,앞으로,"['앞으로', '나아', '가게', '하다', '의', '뜻에서', '보통', '와', '함께', '할', '수', '있다', '할', '여유가', '있다', '헐값으로', '팔아', '치울', '수', '있다', '그는', '도저히', '매일', '밤', '갈', '수는', '없었다', '나는', '새', '차를', '살', '여유가', '없다', '경제적', '시간적으로', '여유가', '있다', '휴가를', '가질', '여유가', '없다', '나는', '부유하지', '않아서', '차를', '살', '여유가', '없다', '천연', '자원', '등을', '공급하다', '산출하다', '미국은', '여러', '가지', '종류의', '광물을', '산출한다', '주다', '제공하다', '그의', '말로는', '설명이', '되지', '않는다', '독서는', '나에게', '큰', '즐거움을', '준다']"
32,32,33,afraid,두려워하여,"['두려워하여', '무서워하여', '그녀는', '뱀을', '몹시', '무서워한다', '그는', '자신의', '그림자를', '두려워한다', '겁쟁이다', '마음이', '약함', '겁이', '많음을', '암시하고', '일반적으로', '행동', '발언', '등을', '할', '수', '없음을', '나타낸다', '성질적으로', '겁이', '많고', '불안한', '마음이', '강함을', '나타낸다', '걱정', '염려', '하여', '근심하여', '나는', '죽는', '것이', '아닌가', '하고', '걱정하고', '있다', '학생들은', '두려워서', '대담하게', '의견을', '말하지', '못한다', '마지막', '열차를', '놓칠까', '걱정이다', '해고당할까', '걱정이다', '과', '와', '는', '그는', '죽는', '것이', '아닌가', '하고', '걱정하고', '있다', '의', '뜻', '죽을', '만한', '용기가', '없다', '의', '뜻', '은', '위의', '어느쪽', '뜻도', '되지만', '절의', '뜻이', '되는', '경우가', '많음', '로', '말씨를', '부드럽게', '하는', '데', '쓰여서', '유감으로', '생각하다', '유감이지만', '이라고', '생각하다', '미안하지만', '도와', '줄', '수가', '없습니다', '비가', '올', '것', '같다', '이', '용법에서는', '보통', '가', '생략됨', '이것이', '당신이', '쓴', '것입니까', '그런', '것', '같습니다', '사실인가', '그렇지', '않을', '것이다', '와', '자신의', '발언에', '이라고', '생각한다', '라고', '가볍게', '부가하는', '경우', '바람직한', '것에는', '를', '바람직하지', '못한', '것에는', '를', '씀', '싫어하여', '그는', '사소한', '일도', '하기', '싫어한다', '의', '을', '강조하는', '부사로서', '는', '딱딱한', '말이며', '특히', '에서는', '를', '씀', '를', '강조할', '때에는', '를', '씀']"
